Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
21/9/2021,CN,China,WPRO,83,124185,0,5689
22/9/2021,CN,China,WPRO,47,124232,0,5689
23/9/2021,CN,China,WPRO,51,124283,1,5690
24/9/2021,CN,China,WPRO,65,124348,0,5690
25/9/2021,CN,China,WPRO,53,124401,0,5690
26/9/2021,CN,China,WPRO,43,124444,0,5690
27/9/2021,CN,China,WPRO,51,124495,0,5690
28/9/2021,CN,China,WPRO,43,124538,1,5691
29/9/2021,CN,China,WPRO,53,124591,0,5691
30/9/2021,CN,China,WPRO,38,124629,0,5691
1/10/2021,CN,China,WPRO,44,124673,0,5691
2/10/2021,CN,China,WPRO,56,124729,1,5692
3/10/2021,CN,China,WPRO,43,124772,0,5692
4/10/2021,CN,China,WPRO,33,124805,0,5692
5/10/2021,CN,China,WPRO,38,124843,1,5693
6/10/2021,CN,China,WPRO,41,124884,0,5693
7/10/2021,CN,China,WPRO,36,124920,0,5693
8/10/2021,CN,China,WPRO,34,124954,0,5693
9/10/2021,CN,China,WPRO,33,124987,1,5694
10/10/2021,CN,China,WPRO,36,125023,1,5695
11/10/2021,CN,China,WPRO,32,125055,0,5695
12/10/2021,CN,China,WPRO,30,125085,0,5695
13/10/2021,CN,China,WPRO,30,125115,0,5695
14/10/2021,CN,China,WPRO,28,125143,0,5695
15/10/2021,CN,China,WPRO,19,125162,0,5695
16/10/2021,CN,China,WPRO,27,125189,0,5695
17/10/2021,CN,China,WPRO,37,125226,0,5695
18/10/2021,CN,China,WPRO,28,125254,0,5695
19/10/2021,CN,China,WPRO,30,125284,0,5695
20/10/2021,CN,China,WPRO,38,125322,0,5695
21/10/2021,CN,China,WPRO,29,125351,0,5695
22/10/2021,CN,China,WPRO,51,125402,0,5695
23/10/2021,CN,China,WPRO,60,125462,0,5695
24/10/2021,CN,China,WPRO,56,125518,0,5695
25/10/2021,CN,China,WPRO,47,125565,0,5695
26/10/2021,CN,China,WPRO,55,125620,1,5696
27/10/2021,CN,China,WPRO,66,125686,0,5696
28/10/2021,CN,China,WPRO,52,125738,0,5696
29/10/2021,CN,China,WPRO,72,125810,0,5696
30/10/2021,CN,China,WPRO,88,125898,0,5696
31/10/2021,CN,China,WPRO,81,125979,0,5696
1/11/2021,CN,China,WPRO,99,126078,0,5696
2/11/2021,CN,China,WPRO,77,126155,0,5696
3/11/2021,CN,China,WPRO,115,126270,0,5696
4/11/2021,CN,China,WPRO,114,126384,0,5696
5/11/2021,CN,China,WPRO,87,126471,0,5696
6/11/2021,CN,China,WPRO,63,126534,0,5696
7/11/2021,CN,China,WPRO,82,126616,0,5696
8/11/2021,CN,China,WPRO,94,126710,0,5696
9/11/2021,CN,China,WPRO,65,126775,0,5696
10/11/2021,CN,China,WPRO,61,126836,1,5697
11/11/2021,CN,China,WPRO,72,126908,0,5697
12/11/2021,CN,China,WPRO,110,127018,0,5697
13/11/2021,CN,China,WPRO,86,127104,0,5697
14/11/2021,CN,China,WPRO,95,127199,0,5697
15/11/2021,CN,China,WPRO,61,127260,0,5697
16/11/2021,CN,China,WPRO,37,127297,0,5697
17/11/2021,CN,China,WPRO,34,127331,0,5697
18/11/2021,CN,China,WPRO,43,127374,0,5697
19/11/2021,CN,China,WPRO,31,127405,0,5697
20/11/2021,CN,China,WPRO,34,127439,0,5697
21/11/2021,CN,China,WPRO,24,127463,0,5697
22/11/2021,CN,China,WPRO,49,127512,0,5697
23/11/2021,CN,China,WPRO,25,127537,0,5697
24/11/2021,CN,China,WPRO,35,127572,0,5697
25/11/2021,CN,China,WPRO,30,127602,0,5697
26/11/2021,CN,China,WPRO,29,127631,0,5697
27/11/2021,CN,China,WPRO,41,127672,0,5697
28/11/2021,CN,China,WPRO,38,127710,0,5697
29/11/2021,CN,China,WPRO,54,127764,0,5697
30/11/2021,CN,China,WPRO,50,127814,0,5697
1/12/2021,CN,China,WPRO,124,127938,0,5697
2/12/2021,CN,China,WPRO,84,128022,0,5697
3/12/2021,CN,China,WPRO,119,128141,0,5697
4/12/2021,CN,China,WPRO,104,128245,0,5697
5/12/2021,CN,China,WPRO,74,128319,0,5697
6/12/2021,CN,China,WPRO,74,128393,0,5697
7/12/2021,CN,China,WPRO,109,128502,0,5697
8/12/2021,CN,China,WPRO,100,128602,0,5697
9/12/2021,CN,China,WPRO,88,128690,0,5697
10/12/2021,CN,China,WPRO,87,128777,0,5697
11/12/2021,CN,China,WPRO,107,128884,0,5697
12/12/2021,CN,China,WPRO,86,128970,0,5697
13/12/2021,CN,China,WPRO,112,129082,0,5697
14/12/2021,CN,China,WPRO,83,129165,0,5697
15/12/2021,CN,China,WPRO,82,129247,0,5697
16/12/2021,CN,China,WPRO,85,129332,1,5698
17/12/2021,CN,China,WPRO,98,129430,0,5698
18/12/2021,CN,China,WPRO,147,129577,0,5698
19/12/2021,CN,China,WPRO,101,129678,0,5698
20/12/2021,CN,China,WPRO,116,129794,1,5699
21/12/2021,CN,China,WPRO,99,129893,0,5699
22/12/2021,CN,China,WPRO,95,129988,0,5699
23/12/2021,CN,China,WPRO,121,130109,0,5699
24/12/2021,CN,China,WPRO,102,130211,0,5699
25/12/2021,CN,China,WPRO,165,130376,0,5699
26/12/2021,CN,China,WPRO,249,130625,0,5699
27/12/2021,CN,China,WPRO,233,130858,0,5699
28/12/2021,CN,China,WPRO,235,131093,0,5699
29/12/2021,CN,China,WPRO,222,131315,0,5699
30/12/2021,CN,China,WPRO,233,131548,0,5699
31/12/2021,CN,China,WPRO,232,131780,0,5699
26/6/2022,US,United States of America,AMRO,163107,85965346,486,1006904
25/6/2022,CN,China,WPRO,46513,4530391,152,20593
25/6/2022,FR,France,EURO,68601,29590509,41,145962
25/6/2022,DE,Germany,EURO,86654,27820371,77,142168
25/6/2022,ES,Spain,EURO,67517,12681820,195,107836
25/6/2022,GB,The United Kingdom,EURO,19582,22618970,73,180104
25/6/2022,US,United States of America,AMRO,101463,85802239,484,1006418
24/6/2022,CN,China,WPRO,49053,4483878,167,20441
24/6/2022,FR,France,EURO,79795,29521908,50,145921
24/6/2022,DE,Germany,EURO,100935,27733717,71,142091
24/6/2022,ES,Spain,EURO,0,12614303,0,107641
24/6/2022,GB,The United Kingdom,EURO,20863,22599388,67,180031
24/6/2022,US,United States of America,AMRO,134385,85700776,608,1005934
23/6/2022,CN,China,WPRO,52951,4434825,172,20274
23/6/2022,FR,France,EURO,77967,29442113,64,145871
23/6/2022,DE,Germany,EURO,113359,27632782,60,142020
23/6/2022,ES,Spain,EURO,0,12614303,0,107641
23/6/2022,GB,The United Kingdom,EURO,20890,22578525,61,179964
23/6/2022,US,United States of America,AMRO,186259,85566391,509,1005326
22/6/2022,CN,China,WPRO,56939,4381874,115,20102
22/6/2022,FR,France,EURO,95217,29364146,56,145807
22/6/2022,DE,Germany,EURO,124410,27519423,66,141960
22/6/2022,ES,Spain,EURO,50235,12614303,122,107641
22/6/2022,GB,The United Kingdom,EURO,19941,22557635,61,179903
22/6/2022,US,United States of America,AMRO,52076,85380132,144,1004817
21/6/2022,CN,China,WPRO,36182,4324935,145,19987
21/6/2022,FR,France,EURO,10263,29268929,38,145751
21/6/2022,DE,Germany,EURO,105060,27395013,107,141894
21/6/2022,ES,Spain,EURO,0,12564068,0,107519
21/6/2022,GB,The United Kingdom,EURO,16986,22537694,59,179842
21/6/2022,US,United States of America,AMRO,35347,85328056,109,1004673
20/6/2022,CN,China,WPRO,51168,4288753,174,19842
20/6/2022,FR,France,EURO,40125,29258666,2,145713
20/6/2022,DE,Germany,EURO,12978,27289953,14,141787
20/6/2022,ES,Spain,EURO,0,12564068,0,107519
20/6/2022,GB,The United Kingdom,EURO,13622,22520708,50,179783
20/6/2022,US,United States of America,AMRO,35763,85292709,85,1004564
19/6/2022,CN,China,WPRO,54218,4237585,182,19668
19/6/2022,FR,France,EURO,50266,29218541,19,145711
19/6/2022,DE,Germany,EURO,22855,27276975,15,141773
19/6/2022,ES,Spain,EURO,0,12564068,0,107519
19/6/2022,GB,The United Kingdom,EURO,13917,22507086,54,179733
19/6/2022,US,United States of America,AMRO,125329,85256946,386,1004479
18/6/2022,CN,China,WPRO,55742,4183367,154,19486
18/6/2022,FR,France,EURO,39241,29168275,34,145692
18/6/2022,DE,Germany,EURO,77223,27254120,62,141758
18/6/2022,ES,Spain,EURO,3848,12564068,210,107519
18/6/2022,GB,The United Kingdom,EURO,14215,22493169,59,179679
18/6/2022,US,United States of America,AMRO,97833,85131617,295,1004093
17/6/2022,CN,China,WPRO,63761,4127625,168,19332
17/6/2022,FR,France,EURO,53081,29129034,49,145658
17/6/2022,DE,Germany,EURO,36903,27176897,27,141696
17/6/2022,ES,Spain,EURO,0,12560220,0,107309
17/6/2022,GB,The United Kingdom,EURO,14832,22478954,47,179620
17/6/2022,US,United States of America,AMRO,142718,85033784,559,1003798
16/6/2022,CN,China,WPRO,69470,4063864,144,19164
16/6/2022,FR,France,EURO,51885,29075953,47,145609
16/6/2022,DE,Germany,EURO,81632,27139994,63,141669
16/6/2022,ES,Spain,EURO,0,12560220,0,107309
16/6/2022,GB,The United Kingdom,EURO,15138,22464122,37,179573
16/6/2022,US,United States of America,AMRO,137617,84891066,413,1003239
15/6/2022,CN,China,WPRO,66651,3994394,124,19020
15/6/2022,FR,France,EURO,65425,29024068,57,145562
15/6/2022,DE,Germany,EURO,93603,27058362,66,141606
15/6/2022,ES,Spain,EURO,0,12560220,0,107309
15/6/2022,GB,The United Kingdom,EURO,15272,22448984,38,179536
15/6/2022,US,United States of America,AMRO,90963,84753449,278,1002826
14/6/2022,CN,China,WPRO,45459,3927743,109,18896
14/6/2022,FR,France,EURO,8474,28958643,67,145505
14/6/2022,DE,Germany,EURO,87020,26964759,66,141540
14/6/2022,ES,Spain,EURO,2721,12560220,70,107309
14/6/2022,GB,The United Kingdom,EURO,12684,22433712,33,179498
14/6/2022,US,United States of America,AMRO,38603,84662486,86,1002548
13/6/2022,CN,China,WPRO,51100,3882284,163,18787
13/6/2022,FR,France,EURO,78014,28950169,9,145438
13/6/2022,DE,Germany,EURO,12178,26877739,9,141474
13/6/2022,ES,Spain,EURO,3779,12557499,66,107239
13/6/2022,GB,The United Kingdom,EURO,10072,22421028,44,179465
13/6/2022,US,United States of America,AMRO,37544,84623883,139,1002462
12/6/2022,CN,China,WPRO,80020,3831184,211,18624
12/6/2022,FR,France,EURO,6075,28872155,18,145429
12/6/2022,DE,Germany,EURO,19658,26865561,10,141465
12/6/2022,ES,Spain,EURO,10253,12553720,19,107173
12/6/2022,GB,The United Kingdom,EURO,10781,22410956,54,179421
12/6/2022,US,United States of America,AMRO,147455,84586339,382,1002323
11/6/2022,CN,China,WPRO,68663,3751164,213,18413
11/6/2022,FR,France,EURO,5998,28866080,27,145411
11/6/2022,DE,Germany,EURO,65255,26845903,49,141455
11/6/2022,ES,Spain,EURO,11720,12543467,25,107154
11/6/2022,GB,The United Kingdom,EURO,11308,22400175,39,179367
11/6/2022,US,United States of America,AMRO,102626,84438884,254,1001941
10/6/2022,CN,China,WPRO,73344,3682501,212,18200
10/6/2022,FR,France,EURO,40151,28860082,39,145384
10/6/2022,DE,Germany,EURO,71217,26780648,33,141406
10/6/2022,ES,Spain,EURO,13185,12531747,36,107129
10/6/2022,GB,The United Kingdom,EURO,11784,22388867,45,179328
10/6/2022,US,United States of America,AMRO,147593,84336258,640,1001687
9/6/2022,CN,China,WPRO,80429,3609157,159,17988
9/6/2022,FR,France,EURO,53705,28819931,78,145345
9/6/2022,DE,Germany,EURO,82080,26709431,53,141373
9/6/2022,ES,Spain,EURO,14137,12518562,37,107093
9/6/2022,GB,The United Kingdom,EURO,11401,22377083,39,179283
9/6/2022,US,United States of America,AMRO,152410,84188665,466,1001047
8/6/2022,CN,China,WPRO,83172,3528728,127,17829
8/6/2022,FR,France,EURO,9703,28766226,62,145267
8/6/2022,DE,Germany,EURO,71146,26627351,70,141320
8/6/2022,ES,Spain,EURO,13665,12504425,32,107056
8/6/2022,GB,The United Kingdom,EURO,11746,22365682,53,179244
8/6/2022,US,United States of America,AMRO,98655,84036255,291,1000581
7/6/2022,CN,China,WPRO,53254,3445556,151,17702
7/6/2022,FR,France,EURO,6184,28756523,17,145205
7/6/2022,DE,Germany,EURO,9301,26556205,8,141250
7/6/2022,ES,Spain,EURO,4352,12490760,36,107024
7/6/2022,GB,The United Kingdom,EURO,9811,22353936,48,179191
7/6/2022,US,United States of America,AMRO,43172,83937600,122,1000290
6/6/2022,CN,China,WPRO,62264,3392302,128,17551
6/6/2022,FR,France,EURO,20542,28750339,15,145188
6/6/2022,DE,Germany,EURO,7071,26546904,11,141242
6/6/2022,ES,Spain,EURO,4843,12486408,34,106988
6/6/2022,GB,The United Kingdom,EURO,7490,22344125,49,179143
6/6/2022,US,United States of America,AMRO,47260,83894428,80,1000168
5/6/2022,CN,China,WPRO,68350,3330038,152,17423
5/6/2022,FR,France,EURO,19747,28729797,27,145173
5/6/2022,DE,Germany,EURO,12737,26539833,6,141231
5/6/2022,ES,Spain,EURO,11871,12481565,38,106954
5/6/2022,GB,The United Kingdom,EURO,6637,22336635,37,179094
5/6/2022,US,United States of America,AMRO,139361,83847168,443,1000088
4/6/2022,CN,China,WPRO,76786,3261688,144,17271
4/6/2022,FR,France,EURO,22584,28710050,34,145146
4/6/2022,DE,Germany,EURO,39375,26527096,28,141225
4/6/2022,ES,Spain,EURO,12421,12469694,36,106916
4/6/2022,GB,The United Kingdom,EURO,6209,22329998,48,179057
4/6/2022,US,United States of America,AMRO,112477,83707807,353,999645
3/6/2022,CN,China,WPRO,77134,3184902,145,17127
3/6/2022,FR,France,EURO,25365,28687466,41,145112
3/6/2022,DE,Germany,EURO,42423,26487721,28,141197
3/6/2022,ES,Spain,EURO,13432,12457273,59,106880
3/6/2022,GB,The United Kingdom,EURO,7016,22323789,41,179009
3/6/2022,US,United States of America,AMRO,140667,83595330,567,999292
2/6/2022,CN,China,WPRO,88425,3107768,123,16982
2/6/2022,FR,France,EURO,26068,28662101,56,145071
2/6/2022,DE,Germany,EURO,44797,26445298,37,141169
2/6/2022,ES,Spain,EURO,13264,12443841,41,106821
2/6/2022,GB,The United Kingdom,EURO,7093,22316773,59,178968
2/6/2022,US,United States of America,AMRO,156876,83454663,362,998725
1/6/2022,CN,China,WPRO,80809,3019343,90,16859
1/6/2022,FR,France,EURO,33084,28636033,69,145015
1/6/2022,DE,Germany,EURO,51529,26400501,41,141132
1/6/2022,ES,Spain,EURO,14955,12430577,47,106780
1/6/2022,GB,The United Kingdom,EURO,7113,22309680,67,178909
1/6/2022,US,United States of America,AMRO,53958,83297787,83,998363
31/5/2022,CN,China,WPRO,60201,2938534,111,16769
31/5/2022,FR,France,EURO,4673,28602949,86,144946
31/5/2022,DE,Germany,EURO,46910,26348972,42,141091
31/5/2022,ES,Spain,EURO,4598,12415622,36,106733
31/5/2022,GB,The United Kingdom,EURO,5676,22302567,39,178842
31/5/2022,US,United States of America,AMRO,35374,83243829,54,998280
30/5/2022,CN,China,WPRO,76727,2878333,145,16658
30/5/2022,FR,France,EURO,16382,28598276,13,144860
30/5/2022,DE,Germany,EURO,6423,26302062,7,141049
30/5/2022,ES,Spain,EURO,5042,12411024,38,106697
30/5/2022,GB,The United Kingdom,EURO,4988,22296891,54,178803
30/5/2022,US,United States of America,AMRO,35911,83208455,83,998226
1/1/2021,FR,France,EURO,13186,2578158,250,64254
2/1/2021,FR,France,EURO,2711,2580869,133,64387
3/1/2021,FR,France,EURO,27817,2608686,156,64543
4/1/2021,FR,France,EURO,22099,2630785,116,64659
5/1/2021,FR,France,EURO,19026,2649811,376,65035
6/1/2021,FR,France,EURO,18634,2668445,867,65902
7/1/2021,FR,France,EURO,19211,2687656,282,66184
8/1/2021,FR,France,EURO,10728,2698384,276,66460
9/1/2021,FR,France,EURO,2167,2700551,589,67049
10/1/2021,FR,France,EURO,25931,2726482,168,67217
11/1/2021,FR,France,EURO,20189,2746671,151,67368
12/1/2021,FR,France,EURO,19408,2766079,309,67677
13/1/2021,FR,France,EURO,19807,2785886,742,68419
14/1/2021,FR,France,EURO,20698,2806584,229,68648
15/1/2021,FR,France,EURO,11335,2817919,280,68928
16/1/2021,FR,France,EURO,2682,2820601,633,69561
17/1/2021,FR,France,EURO,28922,2849523,192,69753
18/1/2021,FR,France,EURO,22710,2872233,141,69894
19/1/2021,FR,France,EURO,20813,2893046,401,70295
20/1/2021,FR,France,EURO,21609,2914655,656,70951
21/1/2021,FR,France,EURO,22604,2937259,310,71261
22/1/2021,FR,France,EURO,12515,2949774,346,71607
23/1/2021,FR,France,EURO,2072,2951846,648,72255
24/1/2021,FR,France,EURO,29448,2981294,229,72484
25/1/2021,FR,France,EURO,22205,3003499,172,72656
26/1/2021,FR,France,EURO,20900,3024399,445,73101
27/1/2021,FR,France,EURO,22313,3046712,612,73713
28/1/2021,FR,France,EURO,22627,3069339,349,74062
29/1/2021,FR,France,EURO,12464,3081803,343,74405
30/1/2021,FR,France,EURO,2957,3084760,819,75224
31/1/2021,FR,France,EURO,29782,3114542,242,75466
1/2/2021,FR,France,EURO,22756,3137298,195,75661
2/2/2021,FR,France,EURO,20040,3157338,453,76114
3/2/2021,FR,France,EURO,20247,3177585,726,76840
4/2/2021,FR,France,EURO,21010,3198595,353,77193
5/2/2021,FR,France,EURO,11800,3210395,355,77548
6/2/2021,FR,France,EURO,1213,3211608,650,78198
7/2/2021,FR,France,EURO,25685,3237293,191,78389
8/2/2021,FR,France,EURO,19805,3257098,171,78560
9/2/2021,FR,France,EURO,17513,3274611,456,79016
10/2/2021,FR,France,EURO,17191,3291802,721,79737
11/2/2021,FR,France,EURO,17781,3309583,295,80032
12/2/2021,FR,France,EURO,10098,3319681,357,80389
13/2/2021,FR,France,EURO,2168,3321849,644,81033
14/2/2021,FR,France,EURO,23782,3345631,192,81225
15/2/2021,FR,France,EURO,19739,3365370,167,81392
16/2/2021,FR,France,EURO,19549,3384919,409,81801
17/2/2021,FR,France,EURO,20133,3405052,582,82383
18/2/2021,FR,France,EURO,21167,3426219,309,82692
19/2/2021,FR,France,EURO,12519,3438738,267,82959
20/2/2021,FR,France,EURO,2085,3440823,565,83524
21/2/2021,FR,France,EURO,28726,3469549,157,83681
22/2/2021,FR,France,EURO,22181,3491730,159,83840
23/2/2021,FR,France,EURO,20162,3511892,327,84167
24/2/2021,FR,France,EURO,20736,3532628,428,84595
25/2/2021,FR,France,EURO,20752,3553380,273,84868
26/2/2021,FR,France,EURO,12393,3565773,257,85125
27/2/2021,FR,France,EURO,2277,3568050,536,85661
28/2/2021,FR,France,EURO,27422,3595472,185,85846
1/3/2021,FR,France,EURO,20412,3615884,114,85960
2/3/2021,FR,France,EURO,20453,3636337,375,86335
3/3/2021,FR,France,EURO,19786,3656123,410,86745
4/3/2021,FR,France,EURO,21912,3678035,322,87067
5/3/2021,FR,France,EURO,13157,3691192,278,87345
6/3/2021,FR,France,EURO,2364,3693556,431,87776
7/3/2021,FR,France,EURO,29327,3722883,170,87946
8/3/2021,FR,France,EURO,23466,3746349,127,88073
9/3/2021,FR,France,EURO,23706,3770055,358,88431
10/3/2021,FR,France,EURO,23945,3794000,356,88787
11/3/2021,FR,France,EURO,26255,3820255,331,89118
12/3/2021,FR,France,EURO,17026,3837281,265,89383
13/3/2021,FR,France,EURO,4135,3841416,223,89606
14/3/2021,FR,France,EURO,38276,3879692,168,89774
15/3/2021,FR,France,EURO,30555,3910247,132,89906
16/3/2021,FR,France,EURO,30439,3940686,333,90239
17/3/2021,FR,France,EURO,30375,3971061,392,90631
18/3/2021,FR,France,EURO,33123,4004184,236,90867
19/3/2021,FR,France,EURO,20670,4024854,268,91135
20/3/2021,FR,France,EURO,4986,4029840,276,91411
21/3/2021,FR,France,EURO,46270,4076110,175,91586
22/3/2021,FR,France,EURO,38088,4114198,138,91724
23/3/2021,FR,France,EURO,37136,4151334,343,92067
24/3/2021,FR,France,EURO,37079,4188413,269,92336
25/3/2021,FR,France,EURO,39932,4228345,245,92581
26/3/2021,FR,France,EURO,24890,4253235,223,92804
27/3/2021,FR,France,EURO,5122,4258357,897,93701
28/3/2021,FR,France,EURO,52323,4310680,178,93879
29/3/2021,FR,France,EURO,43554,4354234,131,94010
30/3/2021,FR,France,EURO,39629,4393863,360,94370
31/3/2021,FR,France,EURO,38379,4432242,361,94731
1/4/2021,FR,France,EURO,38483,4470725,299,95030
2/4/2021,FR,France,EURO,24320,4495045,308,95338
3/4/2021,FR,France,EURO,3775,4498820,321,95659
4/4/2021,FR,France,EURO,8602,4507422,185,95844
5/4/2021,FR,France,EURO,53843,4561265,185,96029
6/4/2021,FR,France,EURO,39110,4600375,197,96226
7/4/2021,FR,France,EURO,35899,4636274,412,96638
8/4/2021,FR,France,EURO,37967,4674241,421,97059
9/4/2021,FR,France,EURO,23785,4698026,343,97402
10/4/2021,FR,France,EURO,3728,4701754,319,97721
11/4/2021,FR,France,EURO,46288,4748042,207,97928
12/4/2021,FR,France,EURO,34343,4782385,176,98104
13/4/2021,FR,France,EURO,30754,4813139,373,98477
14/4/2021,FR,France,EURO,31275,4844414,345,98822
15/4/2021,FR,France,EURO,32128,4876542,295,99117
16/4/2021,FR,France,EURO,20291,4896833,296,99413
17/4/2021,FR,France,EURO,4515,4901348,331,99744
18/4/2021,FR,France,EURO,39723,4941071,177,99921
19/4/2021,FR,France,EURO,30755,4971826,140,100061
20/4/2021,FR,France,EURO,29142,5000968,446,100507
21/4/2021,FR,France,EURO,26869,5027837,381,100888
22/4/2021,FR,France,EURO,28363,5056200,313,101201
23/4/2021,FR,France,EURO,17221,5073421,283,101484
24/4/2021,FR,France,EURO,3476,5076897,331,101815
25/4/2021,FR,France,EURO,32465,5109362,195,102010
26/4/2021,FR,France,EURO,24812,5134174,145,102155
27/4/2021,FR,France,EURO,21077,5155251,391,102546
28/4/2021,FR,France,EURO,20966,5176217,344,102890
29/4/2021,FR,France,EURO,22575,5198792,315,103205
30/4/2021,FR,France,EURO,3828,5202620,306,103511
1/5/2021,FR,France,EURO,3376,5205996,290,103801
2/5/2021,FR,France,EURO,27245,5233241,164,103965
3/5/2021,FR,France,EURO,20203,5253444,113,104078
4/5/2021,FR,France,EURO,17478,5270922,308,104386
5/5/2021,FR,France,EURO,15889,5286811,255,104641
6/5/2021,FR,France,EURO,17918,5304729,244,104885
7/5/2021,FR,France,EURO,3888,5308617,219,105104
8/5/2021,FR,France,EURO,1562,5310179,235,105339
9/5/2021,FR,France,EURO,23884,5334063,176,105515
10/5/2021,FR,France,EURO,16618,5350681,115,105630
11/5/2021,FR,France,EURO,15762,5366443,290,105920
12/5/2021,FR,France,EURO,1571,5368014,231,106151
13/5/2021,FR,France,EURO,17164,5385178,182,106333
14/5/2021,FR,France,EURO,8576,5393754,131,106464
15/5/2021,FR,France,EURO,2262,5396016,173,106637
16/5/2021,FR,France,EURO,18820,5414836,100,106737
17/5/2021,FR,France,EURO,15432,5430268,81,106818
18/5/2021,FR,France,EURO,13220,5443488,195,107013
19/5/2021,FR,France,EURO,11514,5455002,221,107234
20/5/2021,FR,France,EURO,11986,5466988,140,107374
21/5/2021,FR,France,EURO,4817,5471805,133,107507
22/5/2021,FR,France,EURO,13447,5485252,121,107628
23/5/2021,FR,France,EURO,11821,5497073,75,107703
24/5/2021,FR,France,EURO,9704,5506777,70,107773
25/5/2021,FR,France,EURO,1908,5508685,61,107834
26/5/2021,FR,France,EURO,1749,5510434,207,108041
27/5/2021,FR,France,EURO,12438,5522872,143,108184
28/5/2021,FR,France,EURO,13704,5536576,141,108325
29/5/2021,FR,France,EURO,11090,5547666,123,108448
30/5/2021,FR,France,EURO,10007,5557673,66,108514
31/5/2021,FR,France,EURO,8541,5566214,44,108558
1/6/2021,FR,France,EURO,938,5567152,126,108684
2/6/2021,FR,France,EURO,8498,5575650,117,108801
3/6/2021,FR,France,EURO,8582,5584232,95,108896
4/6/2021,FR,France,EURO,7978,5592210,69,108965
5/6/2021,FR,France,EURO,6762,5598972,88,109053
6/6/2021,FR,France,EURO,6229,5605201,43,109096
7/6/2021,FR,France,EURO,5070,5610271,25,109121
8/6/2021,FR,France,EURO,946,5611217,59,109180
9/6/2021,FR,France,EURO,4700,5615917,63,109243
10/6/2021,FR,France,EURO,5358,5621275,64,109307
11/6/2021,FR,France,EURO,4475,5625750,68,109375
12/6/2021,FR,France,EURO,3639,5629389,71,109446
13/6/2021,FR,France,EURO,3603,5632992,25,109471
14/6/2021,FR,France,EURO,2850,5635842,13,109484
15/6/2021,FR,France,EURO,407,5636249,60,109544
16/6/2021,FR,France,EURO,1867,5638116,72,109616
17/6/2021,FR,France,EURO,2865,5640981,44,109660
18/6/2021,FR,France,EURO,2775,5643756,55,109715
19/6/2021,FR,France,EURO,2132,5645888,63,109778
20/6/2021,FR,France,EURO,2322,5648210,20,109798
21/6/2021,FR,France,EURO,1815,5650025,14,109812
22/6/2021,FR,France,EURO,290,5650315,39,109851
23/6/2021,FR,France,EURO,978,5651293,45,109896
24/6/2021,FR,France,EURO,2287,5653580,33,109929
25/6/2021,FR,France,EURO,1796,5655376,44,109973
26/6/2021,FR,France,EURO,1851,5657227,33,110006
27/6/2021,FR,France,EURO,1762,5658989,10,110016
28/6/2021,FR,France,EURO,1571,5660560,17,110033
29/6/2021,FR,France,EURO,509,5661069,32,110065
30/6/2021,FR,France,EURO,1104,5662173,43,110108
